BYHID,BYSID,BYSCLASS,F1H01001,F1H01002,F1H01003,F1H01004,F1H01005,F1H01006,F1H01007,F1H01008,F1H02001,F1H02002,F1H02003,F1H02004,F1H02005C,F1H02006,F1H03001,F1H03002,F1H03003,F1H03004,F1H03005C,F1H03006,F1H04001,F1H04002,F1H04003,F1H04004,F1H04005,F1H05001,F1H05002,F1H05003,F1H06001,F1H06002,F1H06003
41601,4160,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,0932,1,2002,1,2,60,1841,2,210,10,-2,2,-5,150,-2,-2,1,1,1
41611,4161,2,2001,1,1,1,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-2,2,-5,70,0,0,1,1,1
41621,4162,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,450,0220,1,2002,2,-5,-5,-5,2,450,100,-3,1,-2,350,40,0,1,1,3
41631,4163,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1450,2,2002,1,2,-2,1460,2,-2,70,20000,1,3000,-3,10,-4,1,1,2
41641,4164,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,2327,1,2002,2,-5,-5,-5,2,200,0,6000,2,-5,200,0,0,1,1,3
41661,4166,2,2002,1,3,3,2,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,70,1583,1,70,10,-6,1,500,60,0,0,1,3,3
41681,4168,2,2002,1,3,3,1,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,50,1841,2,140,10,500,2,-5,60,0,0,2,3,3
41691,4169,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,120,1490,2,2002,2,-5,-5,-5,2,120,5,300,2,-5,120,40,0,1,2,2
41701,4170,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,2251,2,2002,1,1,100,2271,2,250,100,-3,2,-5,150,10,10,1,1,3
41721,4172,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,1,2002,2,-5,-5,-5,2,150,50,8500,2,-5,100,0,0,1,1,4
41731,4173,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,-4,-5,-5,-5,-5,-5,80,0,-3,1,-3,40,-4,-4,1,2,2
41741,4174,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,180,2321,1,2002,1,5,-5,2321,2,180,10,4000,1,4000,170,0,0,1,1,4
41751,4175,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,100,1330,2,100,0,0,2,-5,100,0,0,2,3,3
41771,4177,2,4001,2,-5,-5,-5,-5,-5,-5,2001,1,1,-2,9999,2,2002,1,2,-2,1031,2,-2,-2,-2,-2,-5,-2,-4,-4,2,2,2
41781,4178,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,100,0,3000,1,5000,50,0,0,1,1,2
41791,4179,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,230,0227,1,2002,2,-5,-5,-5,2,230,30,-3,2,-5,200,50,-4,1,2,3
41811,4181,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1522,2,3001,-3,-5,-5,-5,2,100,0,500,1,1000,100,0,0,1,3,3
41821,4182,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,1683,2,2002,1,1,80,1820,2,360,150,5000,2,-5,200,0,0,1,1,3
41831,4183,2,1002,1,4,-5,-5,-5,1,1,1001,2,-5,-5,-5,2,1002,1,1,100,1330,2,100,0,0,1,2500,100,0,0,2,4,4
41841,4184,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,0142,2,2002,2,-5,-5,-5,2,-2,200,50000,2,-5,200,35,0,1,1,3
41851,4185,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,2410,1,2002,2,-5,-5,-5,2,400,30,-6,2,-5,350,200,200,1,4,3
41861,4186,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,60,0141,2,2002,1,4,100,2129,1,150,30,1000,1,1500,150,25,15,1,3,4
41871,4187,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-2,0451,1,2002,1,3,1000,0156,2,1000,700,-3,2,-5,1000,90,30,1,1,3
41881,4188,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,80,1490,2,2002,2,-5,-5,-5,2,80,0,2000,1,500,70,0,0,1,1,3
41891,4189,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,0220,2,2002,1,2,90,0220,2,190,0,4500,2,-5,180,0,0,1,1,3
41901,4190,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,2321,1,2002,1,5,-5,2321,1,70,5,5000,1,3000,150,0,0,1,1,4
41911,4191,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0142,2,2002,2,-5,-5,-5,2,150,0,3000,1,5000,150,0,0,1,3,3
41921,4192,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,40,1332,2,40,0,4500,2,-5,100,0,0,1,1,3
41931,4193,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,80,1330,2,80,0,-3,2,-5,80,0,0,2,3,3
41951,4195,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,120,0220,1,2002,1,1,80,0220,1,200,0,7500,1,-3,200,0,0,1,1,4
41961,4196,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,1470,2,2002,2,-5,-5,-5,2,150,7,3500,2,-5,143,0,0,1,1,3
41971,4197,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0930,1,2002,2,-5,-5,-5,2,300,-3,-3,2,-5,250,15,0,1,1,3
41981,4198,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,550,1031,2,2002,1,2,200,0232,2,550,-2,-2,1,-2,200,100,0,1,1,3
41991,4199,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,500,1460,2,2002,2,-5,-5,-5,2,500,200,50000,1,2500,300,150,40,1,1,3
42001,4200,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,200,0220,2,400,50,50000,2,-5,400,-4,0,1,1,2
42011,4201,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,-3,0,0,1,200,150,25,0,2,3,3
42021,4202,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0141,1,2002,2,-5,-5,-5,2,400,50,10000,2,-5,350,80,50,1,1,3
42031,4203,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1490,1,2002,1,2,100,1122,1,250,70,12000,2,-5,180,0,0,1,1,2
42041,4204,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,330,0220,2,2002,1,1,100,1841,2,330,50,40000,1,5000,200,-4,-4,1,1,3
42051,4205,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,0931,1,-4,-5,-5,-5,-5,-5,100,0,400,1,1500,100,40,30,1,3,3
42061,4206,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,100,1841,2,150,0,1200,2,-5,160,0,0,1,3,1
42071,4207,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,0932,2,-4,-5,-5,-5,-5,-5,80,0,5000,1,2000,80,20,20,1,1,3
42081,4208,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,80,1031,2,80,0,200,1,10000,50,0,0,2,3,4
42091,4209,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,1031,2,2002,1,5,-5,1031,2,-2,0,-3,1,1000,-2,0,0,1,2,4
42111,4211,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1520,2,2002,2,-5,-5,-5,2,100,0,3000,1,4000,100,0,0,1,1,2
42121,4212,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0170,1,2002,2,-5,-5,-5,2,250,60,10000,2,-5,190,0,0,1,1,3
42131,4213,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,40,0,0,2,-5,0,0,0,2,4,1
42151,4215,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,0156,2,2002,1,5,-5,0232,2,100,20,-3,2,-5,80,-4,-4,1,1,3
42161,4216,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1450,1,2002,2,-5,-5,-5,2,100,10,-3,1,-3,90,0,0,1,1,4
42171,4217,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-2,1031,2,2002,1,5,-5,1031,2,-2,0,-2,-2,-5,120,0,0,1,1,1
42181,4218,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,350,0151,2,2002,1,5,-5,0151,2,350,80,2000,2,-5,100,0,0,1,3,3
42191,4219,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1468,2,2002,2,-5,-5,-5,2,50,0,-3,-3,-5,50,0,0,2,3,3
42201,4220,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1490,2,2002,1,2,50,1331,2,150,0,-3,-3,-5,150,0,0,1,2,2
42211,4221,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,1014,2,2002,2,-5,-5,-5,2,150,0,10000,2,-5,150,0,0,1,1,2
42221,4222,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,2320,2,2002,2,-5,-5,-5,2,70,0,3000,1,2000,70,20,20,1,1,4
42231,4223,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1650,1,2002,1,1,120,1723,2,320,120,20000,1,1000,200,0,0,1,1,3
42241,4224,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,2410,1,2002,1,2,60,2271,2,460,100,10000,2,-5,250,50,40,1,1,2
42251,4225,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1490,2,2002,1,4,50,2320,2,150,10,3000,2,-5,120,0,0,1,1,4
42261,4226,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0532,1,2002,1,4,150,1212,2,400,30,7500,1,3000,200,50,0,1,2,4
42271,4227,2,3000,1,2,2,-5,1,-5,-5,2001,1,2,-2,1450,2,-4,-5,-5,-5,-5,-5,-2,0,0,1,-2,60,-4,-4,1,4,2
42281,4228,2,1002,1,4,-5,-5,-5,-2,1,2001,2,-5,-5,-5,2,1002,1,-4,20,2340,2,20,0,0,2,-5,20,0,0,2,-2,3
42291,4229,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1020,2,2002,2,-5,-5,-5,2,100,0,10000,1,-3,250,0,0,2,1,3
42301,4230,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2323,1,2002,1,5,-5,2323,2,100,0,0,1,7500,100,0,0,1,1,4
42311,4231,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1671,2,2002,2,-5,-5,-5,2,200,80,-2,1,6900,200,8,0,2,1,4
42321,4232,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,130,2321,1,2002,1,4,0,2321,2,130,0,1600,1,1000,100,0,0,1,1,4
42331,4233,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,60,1490,2,2002,2,-5,-5,-5,2,60,20,1500,1,1000,200,0,0,1,2,2
42341,4234,2,3000,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,85,1970,2,80,0,-2,2,-5,80,-4,0,1,1,2
42351,4235,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,100,1467,2,100,0,6500,1,1000,100,0,0,1,2,1
42371,4237,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,-3,1031,2,2002,2,-5,-5,-5,2,-3,100,30000,1,-3,200,0,0,1,1,2
42381,4238,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,2129,2,2002,2,-5,-5,-5,2,300,50,5000,2,-5,250,0,0,1,1,3
42391,4239,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,70,1330,2,170,0,500,2,-5,150,0,0,1,3,1
42401,4240,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,90,1970,2,90,20,-6,1,500,80,0,0,1,3,3
42411,4241,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,2321,1,2002,1,5,-5,2321,1,200,0,15000,1,4500,200,15,0,1,1,4
42421,4242,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,0321,-2,2002,1,2,50,1032,2,150,0,-3,2,-5,150,-4,-4,1,1,3
42431,4243,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1490,2,2002,2,-5,-5,-5,2,100,0,6000,2,-5,100,0,0,1,1,1
42441,4244,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2322,2,2002,1,5,-5,2322,2,100,25,5000,2,-5,70,17,0,1,1,3
42451,4245,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,1650,1,2002,2,-5,-5,-5,2,350,40,3500,2,-5,300,7,7,1,1,3
42461,4246,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,60,1330,2,60,0,0,1,3000,60,25,0,1,4,3
42471,4247,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,60,2321,1,2002,1,5,-5,2321,1,60,0,2000,1,4000,60,0,0,2,1,4
42481,4248,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,2265,2,2002,1,1,100,0228,2,400,150,8000,2,-5,250,50,0,1,1,3
42491,4249,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1623,2,2002,2,-5,-5,-5,2,200,100,32000,1,4000,100,-4,15,1,1,2
42501,4250,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1460,1,2002,1,2,80,1233,1,230,0,10000,1,3000,230,10,10,1,1,1
42511,4251,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,58,1121,2,80,20,4000,1,500,60,-4,0,1,1,2
42521,4252,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,9999,2,2002,1,2,-3,2271,2,-3,-3,-3,-3,-5,-3,0,0,1,2,3
42541,4254,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-3,2,-5,50,0,0,1,2,3
42551,4255,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,2321,1,2002,1,5,-5,2321,1,250,30,4000,1,6000,200,0,0,1,1,4
42561,4256,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,80,1841,2,80,0,0,2,-5,80,0,0,1,4,1
42571,4257,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,2324,2,2002,1,2,70,1121,2,170,15,300,1,5000,150,0,0,1,3,3
42581,4258,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,130,1550,2,2002,1,2,50,1841,2,180,0,3200,2,-5,150,0,0,1,1,2
42591,4259,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,2,2002,1,4,100,1845,2,250,100,15000,1,700,100,-4,-4,1,1,3
42601,4260,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,1014,1,2002,2,-5,-5,-5,2,400,150,20000,2,-5,250,0,0,1,1,3
42611,4261,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0141,2,2002,2,-5,-5,-5,2,-3,-3,100000,2,-5,500,60,0,1,1,1
42621,4262,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0142,2,2002,2,-5,-5,-5,2,200,0,-2,1,2000,150,47,-4,1,1,2
42631,4263,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0220,2,2002,2,-5,-5,-5,2,300,60,30000,2,-5,150,50,-4,1,1,1
42641,4264,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,200,0332,1,200,60,-3,1,3500,140,0,0,2,1,1
42651,4265,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0934,2,2002,2,-5,-5,-5,2,200,0,3000,1,3000,200,0,0,1,1,2
42671,4267,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,500,9999,2,2002,2,-5,-5,-5,2,500,200,80000,2,-5,100,-4,-4,1,1,4
42691,4269,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0220,2,2002,1,2,100,1319,2,350,100,-3,2,-5,200,0,0,1,2,3
42701,4270,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,200,1490,1,2002,1,1,200,1332,1,400,100,-2,-3,-5,200,60,20,1,1,3
42711,4271,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1012,2,2002,1,1,70,1032,2,170,15,-3,2,-5,150,25,25,1,1,1
42721,4272,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,450,0154,2,2002,2,-5,-5,-5,2,450,30,50000,1,10000,400,0,0,1,1,3
42731,4273,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,130,0930,1,2002,1,2,30,1331,2,160,30,3000,2,-5,130,0,0,1,2,3
42741,4274,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,3,140,1311,2,140,0,1500,2,-5,120,0,0,1,2,2
42751,4275,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,36,9999,2,36,0,1500,2,-5,50,0,0,1,1,4
42761,4276,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1490,2,2002,1,2,30,1330,2,100,0,0,2,-5,100,0,0,1,4,4
42771,4277,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,120,1521,2,2002,2,-5,-5,-5,2,120,0,2000,2,-5,120,0,0,2,2,4
42781,4278,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,65,1849,2,65,0,1500,2,-5,65,10,5,1,3,1
42791,4279,2,1001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,4,30,1042,2,110,0,500,2,-5,70,-4,-4,1,1,4
42801,4280,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0226,1,2002,1,4,150,0332,1,400,100,-2,-3,-5,250,30,30,1,1,3
42811,4281,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0930,2,2002,2,-5,-5,-5,2,200,0,8000,2,-5,200,-4,-4,1,1,2
42821,4282,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,180,1032,2,2002,1,1,250,0231,-2,430,50,20000,1,3000,250,30,30,1,1,1
42831,4283,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,150,0156,2,150,20,5000,1,1000,150,10,10,1,1,1
42841,4284,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,0142,2,2002,1,5,-5,1841,2,300,150,10000,1,800,150,0,0,1,1,3
42851,4285,2,2002,2,-5,-5,-5,-5,-5,-5,-3,-5,-5,-5,-5,-5,2002,1,1,120,1332,1,120,0,-2,2,-5,120,0,0,2,3,3
42861,4286,2,1001,2,-5,-5,-5,-5,-5,-5,1001,2,-5,-5,-5,2,1002,2,-5,-5,-5,2,30,0,0,2,-5,30,0,0,1,4,4
42871,4287,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,700,0142,1,2002,1,5,-5,0232,2,700,200,30000,2,-5,250,30,0,1,1,2
42881,4288,2,1001,2,-5,-5,-5,-5,-5,-5,1001,2,-5,-5,-5,2,1002,1,2,50,1332,2,70,0,8000,2,-5,70,0,0,1,1,2
42901,4290,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,80,1330,2,80,0,500,1,1000,80,10,10,1,3,2
42911,4291,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,0153,2,2002,1,2,85,0242,2,185,20,2500,1,2000,165,10,-4,1,2,3
42931,4293,2,3000,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,1031,2,-4,-5,-5,-5,-5,-5,200,-2,-2,2,-5,200,0,0,1,1,3
42941,4294,2,1001,2,-5,-5,-5,-5,-5,-5,1001,2,-5,-5,-5,2,1002,1,2,50,2123,2,50,0,4500,2,-5,50,-4,-4,1,1,4
42951,4295,2,2001,1,2,2,-5,1,-5,-5,2001,1,4,200,0931,1,-4,-5,-5,-5,-5,-5,200,0,15000,1,5000,120,-4,-4,2,1,1
42961,4296,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,0,1460,2,2002,2,-5,-5,-5,2,-2,20,-6,1,-3,150,0,0,1,1,1
42971,4297,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,150,0931,1,200,150,2000,2,-5,50,0,0,1,2,2
42981,4298,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1583,2,2002,1,2,100,1332,2,200,100,12000,2,-5,60,0,0,1,1,2
42991,4299,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,2321,2,2002,1,5,-5,2321,2,200,50,-2,-2,-5,150,0,0,1,1,4
43001,4300,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1031,2,2002,1,2,100,0252,2,200,7,20000,1,3000,180,30,0,1,1,3
43011,4301,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0930,1,2002,2,-5,-5,-5,1,200,-3,-3,1,-3,150,0,0,1,1,3
43031,4303,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,-3,5,-3,2,-5,70,0,0,2,3,1
43041,4304,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,70,1032,1,90,0,2500,2,-5,90,0,0,2,2,1
43051,4305,2,1001,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,2322,2,2002,1,2,40,0679,2,-2,-2,4000,1,-2,-2,10,0,1,1,4
43061,4306,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,200,1031,2,200,80,3000,2,-5,120,0,0,1,1,4
43071,4307,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,9999,2,2002,2,-5,-5,-5,2,100,0,5000,1,750,100,-4,0,1,1,2
43081,4308,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,60,2271,2,60,0,4000,1,2000,70,-4,-4,1,1,2
43091,4309,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,2,40,1121,2,40,0,0,1,3000,40,0,0,1,4,4
43101,4310,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,170,1121,2,2002,2,-5,-5,-5,2,170,0,1000,1,2500,170,0,0,1,4,4
43111,4311,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0931,1,2002,1,2,80,1970,2,330,0,17000,-3,-5,300,46,0,1,1,3
43121,4312,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1431,2,2002,2,-5,-5,-5,2,100,0,0,1,-3,100,0,0,1,3,2
43131,4313,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,1330,1,150,0,20000,1,20000,150,15,15,1,1,2
43141,4314,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,150,0,200,1,1000,80,-4,0,1,3,2
43151,4315,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,1032,1,100,0,-3,2,-5,100,0,0,1,3,3
43171,4317,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1970,2,-4,-5,-5,-5,-5,-5,150,10,2000,2,-5,140,10,0,1,2,3
43181,4318,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,120,0930,2,2002,1,1,70,1032,2,190,0,600,1,700,190,0,0,1,4,3
43191,4319,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1121,1,2002,2,-5,-5,-5,2,200,30,-3,1,2500,150,0,0,1,1,1
43211,4321,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,2320,1,2002,1,5,-5,2320,2,50,0,-3,1,-3,50,0,0,1,1,4
43221,4322,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,4,150,1031,2,150,0,-2,1,1500,150,0,0,1,1,3
43231,4323,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-2,1,5000,200,0,0,1,1,2
43241,4324,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1031,2,2002,1,5,-5,1031,2,100,0,-2,2,-5,100,0,0,1,1,4
43251,4325,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2321,1,2002,1,5,-5,2321,1,80,2,3000,1,1000,150,0,0,1,1,4
43261,4326,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,1411,1,2002,2,-5,-5,-5,2,100,30,-3,1,-3,250,0,0,1,1,3
43271,4327,2,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,1330,2,100,0,8000,1,6000,100,0,0,1,1,3
43281,4328,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,80,0,-2,2,-5,80,0,0,1,1,2
43291,4329,2,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1042,2,2002,1,5,-5,1042,2,200,0,-2,1,-3,200,15,0,2,1,4
43301,4330,2,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,2,-5,-5,-5,2,30,0,100,2,-5,30,0,0,2,3,4
43311,4331,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,2321,1,2002,1,5,-5,2321,2,70,0,3000,1,200,70,0,0,1,1,4
43321,4332,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,120,2320,1,2002,1,4,50,1031,1,170,30,4000,1,600,130,0,0,1,1,4
43331,4333,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,0142,2,2002,2,-5,-5,-5,2,-2,0,-2,2,-5,200,50,-4,1,1,2
43341,4334,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0156,2,2002,1,5,-5,0156,2,0,50,2500,1,1000,150,-4,-4,1,2,1
43351,4335,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,1031,2,2002,2,-5,-5,-5,2,300,80,4000,1,-2,200,0,0,1,1,3
43361,4336,2,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,130,9999,-2,2002,1,2,70,1032,2,200,100,4000,2,-5,50,0,0,1,1,4
43371,4337,2,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,60,1330,2,100,0,0,2,-5,100,0,0,1,3,3
