BYSID,Influence_cate,Influence_cate_one,Feeling_cate,consideration_cate,Intuition_cate,Sensing_cate,GENDER,jobselect1st,jobselect2nd,jobSuccess,careerMaturity_cate,selfConcept_cate,lifeSelfConfidence_cate,emotionalStability_cate,schLecSatisfi_cate,schFacilSatisfi_cate,teacherRel_cate,careerInfo_cate,selfUnderstanding_cate,careerSelfEfficacy_cate,liberalArts_cate,naturalSciences_cate,foreignLanguage_cate,physical_cate,faAttention_cate,moAttention_cate,BYS22001,BYS22002,BYS23002,BYS23003,BYS23004,BYS04008,BYS04009,sch_code,AT_05,club,father_job,col_major,h_major,col_major,LN_house_income,house_income_cat,J007C
5302,1,0,0,2,2,2,1,1,1,1,3,3,4,1,3,3,1,3,3,3,3,2,3,5,3,4,2,1,1,8,3,1,4,8,1,0,4,2,1,2,5.703782475,3,1
5303,1,0,1,1,2,2,1,1,1,1,3,2,3,1,2,3,1,3,4,3,1,2,1,4,3,2,1,7,1,4,2,4,5,9,0,0,0,0,2,0,4.17438727,1,3
5305,2,1,1,1,2,1,2,1,2,1,5,3,3,2,2,3,1,4,5,5,3,1,2,5,3,4,2,1,1,2,4,9,6,10,0,0,4,7,3,7,5.991464547,4,1
5307,1,0,1,2,1,1,2,1,2,1,2,2,2,1,2,3,1,3,3,2,3,2,2,2,3,4,1,8,1,6,2,4,3,9,2,0,1,4,2,4,5.991464547,4,1
5308,1,0,1,2,2,2,1,2,2,1,3,3,3,2,3,2,2,3,3,2,2,2,1,3,3,3,3,8,2,6,2,5,4,9,2,0,4,4,2,4,5.192956851,2,1
5313,0,0,0,1,2,2,1,1,2,1,4,3,3,2,2,3,1,3,4,3,3,2,4,4,1,3,1,3,1,7,2,4,9,9,2,0,1,4,2,4,6.684611728,5,2
5316,1,0,2,1,1,1,2,2,1,2,2,2,3,2,3,2,1,3,2,3,1,3,2,1,2,3,3,2,2,1,1,9,6,9,2,0,4,7,2,7,5.634789603,3,2
5317,1,0,1,1,1,1,1,2,2,1,3,3,3,1,3,3,1,3,3,2,3,1,3,4,3,3,8,1,2,3,2,4,5,8,1,0,5,4,1,4,4.007333185,1,4
5318,1,0,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,3,4,3,4,3,4,5,3,4,2,3,1,2,4,1,2,8,1,20,1,2,1,2,5.686975356,3,1
5322,1,0,1,1,1,1,1,2,1,1,3,2,2,2,3,3,1,2,3,3,3,1,2,4,3,3,2,1,3,8,2,3,4,8,1,0,5,4,1,4,5.634789603,3,1
5323,2,1,1,2,2,1,1,1,1,1,3,3,3,1,2,3,1,3,3,3,3,2,3,5,4,4,1,3,1,4,2,4,1,8,1,3,1,1,1,1,5.978885765,4,1
5324,2,1,2,2,2,2,1,1,2,1,3,3,2,1,3,3,1,3,3,3,3,2,3,4,4,4,2,1,1,3,2,1,5,8,1,0,4,0,1,0,5.857933154,4,2
5326,1,0,0,2,2,1,1,2,1,1,2,3,2,1,1,2,1,3,3,2,1,2,1,2,2,3,8,1,3,1,2,1,3,9,2,0,4,4,2,4,5.521460918,3,3
5329,2,1,0,1,2,1,1,1,2,1,3,4,4,2,2,2,1,3,3,2,2,4,3,3,4,4,1,3,1,3,3,3,4,9,0,0,4,4,2,4,5.560681631,3,4
5330,2,1,1,2,2,2,2,1,1,1,3,3,3,1,2,3,1,4,3,3,2,1,2,3,3,4,6,10,4,1,2,3,5,8,1,15,4,2,1,2,5.616771098,3,1
5331,2,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,1,3,2,3,2,1,1,4,3,4,1,2,1,4,2,4,1,8,1,0,4,2,1,2,5.247024072,2,3
5332,2,1,1,2,2,1,1,2,2,1,3,3,3,2,2,2,1,4,3,3,2,3,4,4,3,3,1,4,3,6,4,1,5,8,1,30,3,0,1,0,6.620073207,5,3
5335,1,0,1,1,1,1,2,1,2,1,3,3,3,1,2,3,1,3,3,2,3,2,2,4,3,4,4,1,1,2,2,1,4,8,1,6,0,7,1,7,4.828313737,2,1
5338,1,0,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,3,3,2,3,1,3,3,3,4,1,2,4,2,4,9,3,8,1,15,4,1,1,1,5.843544417,4,1
5339,2,1,1,1,1,0,2,1,1,1,3,3,1,2,3,2,1,3,4,3,2,2,3,3,3,4,2,1,1,4,2,3,1,8,1,0,4,2,1,2,5.272999559,2,3
5341,1,0,0,2,1,1,2,1,1,1,3,2,2,1,3,2,1,3,3,2,2,2,2,2,3,3,2,8,1,4,4,5,3,8,1,0,4,1,1,1,5.298317367,2,2
5342,1,0,1,1,2,1,1,1,2,1,3,3,3,2,4,3,1,3,3,3,2,3,2,4,3,3,1,6,8,2,2,1,4,8,1,0,5,5,1,5,5.135798437,2,1
5346,1,0,0,1,1,0,2,1,2,1,3,3,3,1,3,3,1,3,4,2,3,3,3,2,4,4,2,5,1,3,2,1,5,8,1,11,3,0,1,0,5.978885765,4,1
5348,1,0,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,3,3,2,3,3,3,3,3,3,1,9,1,8,2,4,9,8,1,18,0,2,1,2,5.37815,3,3
5349,1,0,1,2,2,1,2,1,2,1,3,2,2,2,3,4,1,3,4,2,2,3,3,4,2,2,2,3,1,2,2,1,4,9,2,0,2,4,2,4,5.272999559,2,1
5354,2,1,1,1,1,1,1,1,2,1,3,3,3,1,2,2,2,1,4,4,3,1,1,5,3,3,1,2,1,2,2,2,3,9,0,0,5,7,2,7,5.272999559,2,2
5355,2,1,1,2,1,2,2,2,2,1,5,4,5,1,2,3,1,5,5,5,3,1,4,3,3,3,1,2,2,9,2,6,5,8,1,0,0,7,1,7,4.828313737,2,1
5356,1,0,1,1,1,1,2,1,1,1,2,3,5,2,2,4,1,3,3,2,2,3,3,5,3,3,2,3,1,8,4,5,3,9,2,5,4,7,2,7,5.272999559,2,1
5357,1,0,1,2,1,1,2,2,2,2,2,3,2,1,2,4,1,4,3,2,3,2,3,1,4,4,3,2,3,2,1,3,1,8,1,0,3,3,1,3,5.135798437,2,1
5358,1,0,1,2,1,1,1,2,2,1,3,2,2,1,3,2,1,3,3,3,2,3,3,3,3,4,8,1,3,2,5,3,4,9,2,15,1,0,2,0,5.843544417,4,1
5360,1,0,0,1,1,1,1,1,2,1,3,3,3,1,3,3,1,4,4,3,2,1,2,4,4,4,1,3,1,2,2,1,4,8,1,27,1,2,1,2,7.043159916,5,4
5361,2,1,1,1,1,2,1,1,2,1,3,3,4,1,3,3,1,3,4,3,3,2,2,5,3,4,1,2,1,3,2,1,3,8,1,0,5,7,1,7,4.976733742,2,4
5362,2,1,2,2,1,1,2,1,2,1,2,2,3,2,2,3,1,3,2,2,2,1,2,3,3,3,1,2,1,2,4,5,6,8,1,18,0,2,1,2,5.37815,3,1
5363,1,0,0,2,2,2,2,1,2,1,4,3,2,1,4,3,1,3,3,4,2,2,3,5,4,5,4,6,1,7,2,2,9,9,2,0,5,4,2,4,5.966146739,4,4
5364,1,0,0,1,2,2,2,1,2,1,3,3,4,1,3,2,1,3,3,3,2,3,1,1,3,4,2,1,1,6,4,9,6,8,0,0,4,7,1,7,5.298317367,2,1
5367,1,0,0,2,1,2,2,1,2,1,4,3,2,2,3,4,1,5,5,4,3,4,3,1,5,5,6,1,1,3,2,5,3,9,2,0,4,5,2,5,5.857933154,4,3
5369,1,0,1,2,1,2,2,1,1,1,3,3,3,2,3,3,1,4,4,2,3,2,4,3,4,4,2,6,8,4,2,4,1,10,1,0,1,7,3,7,5.978885765,4,3
5372,1,0,1,1,1,2,2,1,2,1,4,3,2,1,3,3,1,3,4,3,3,1,2,1,3,4,2,9,1,3,4,4,1,8,1,7,1,0,1,0,5.978885765,4,2
5374,2,1,2,2,2,2,2,1,1,1,3,3,3,1,2,2,1,3,4,3,2,2,2,2,2,3,4,2,1,5,2,1,2,8,0,0,4,1,1,1,5.501258211,3,1
5376,1,0,1,1,1,1,2,2,2,1,3,3,3,2,3,3,1,3,3,2,2,2,2,2,2,3,8,10,9,2,2,5,1,8,1,10,0,2,1,2,4.976733742,2,1
5378,1,0,1,2,2,2,1,1,2,1,3,3,3,1,2,2,1,3,4,3,3,3,4,3,3,3,2,1,1,2,2,1,3,9,2,0,4,0,2,0,5.686975356,3,1
5382,1,0,1,1,2,1,1,2,1,1,3,3,4,1,2,2,1,3,4,2,3,2,3,5,3,3,6,2,2,1,3,4,1,8,1,3,1,1,1,1,5.886104031,4,1
5383,1,0,1,1,1,1,1,2,2,1,4,2,3,1,2,2,1,3,4,3,1,2,2,2,3,3,8,1,6,3,2,4,1,9,2,0,3,4,2,4,5.272999559,2,1
5384,1,0,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,5,2,2,2,1,2,1,3,3,1,7,3,6,3,1,4,8,1,0,4,2,1,2,5.272999559,2,1
5386,1,0,1,1,1,1,1,1,2,1,4,3,2,1,2,1,1,4,4,4,3,2,2,1,3,4,2,3,1,2,4,3,1,8,1,0,4,2,1,2,6.396929655,5,1
5391,1,0,1,2,2,2,1,1,2,1,3,3,3,1,3,3,1,3,4,3,3,3,4,4,4,4,2,3,1,6,2,4,1,9,1,0,0,4,2,4,5.37815,3,4
5392,1,0,1,2,1,1,2,1,1,1,3,3,3,1,2,2,1,3,4,3,1,1,2,3,3,4,1,3,1,4,3,9,1,8,0,0,1,7,1,7,5.686975356,3,3
5396,1,0,1,1,2,1,1,1,1,1,3,2,2,2,3,2,1,3,3,3,3,1,2,4,3,3,2,1,1,4,4,4,3,8,1,0,4,0,1,0,5.857933154,4,4
5401,1,0,1,2,1,1,1,1,2,1,2,3,3,1,3,4,1,3,3,1,2,3,1,4,4,4,1,2,1,2,4,4,3,9,2,19,1,4,2,4,5.521460918,3,4
5404,1,0,2,1,1,1,1,2,1,2,2,2,2,1,3,3,2,3,2,2,2,1,3,2,3,3,3,2,2,1,1,3,4,8,1,0,0,4,1,4,5.37815,3,4
5408,2,1,1,2,2,1,2,1,2,1,3,3,3,1,3,2,1,3,4,3,3,1,3,1,3,4,2,6,1,3,4,3,1,8,0,0,1,2,1,2,5.501258211,3,1
5409,2,1,1,2,1,1,2,1,2,1,3,3,4,1,2,3,1,3,4,2,4,1,4,3,3,4,3,8,1,2,2,5,1,8,1,0,1,1,1,1,5.480638923,3,1
5410,1,0,2,2,2,1,2,2,1,2,3,3,4,2,3,3,1,3,3,2,3,2,1,4,3,4,3,1,2,1,1,6,1,8,1,11,1,0,1,0,6.309918278,5,1
5412,2,1,1,1,1,1,2,1,2,1,2,2,2,2,3,3,1,3,3,2,3,2,3,3,3,4,2,1,1,3,2,2,1,8,1,3,4,3,1,3,5.272999559,2,1
5413,1,0,1,1,1,1,2,2,1,1,3,3,2,2,3,4,1,3,4,3,2,3,3,2,4,4,8,1,3,1,2,3,2,9,2,21,1,5,2,5,5.164785974,2,1
5414,1,0,0,1,2,2,2,1,1,1,4,3,4,1,3,3,1,4,4,4,3,2,3,4,3,4,6,3,1,4,2,5,9,10,0,0,3,7,3,7,5.978885765,4,1
5417,2,1,1,2,1,1,1,2,1,1,3,4,4,1,3,2,1,2,3,3,3,3,3,3,4,4,1,2,2,5,2,9,4,9,2,30,1,0,2,0,5.978885765,4,4
5420,1,0,1,2,1,2,2,1,2,1,3,3,2,1,3,3,1,2,3,3,2,2,2,2,3,3,2,5,1,3,4,4,3,9,2,0,1,4,2,4,6.204557763,4,4
5428,1,0,1,1,1,1,2,1,2,1,2,2,2,2,3,4,1,3,2,3,3,1,4,3,2,3,1,3,1,3,4,1,3,8,1,0,4,2,1,2,5.438079309,3,1
5429,1,0,1,2,1,1,1,1,1,1,3,3,3,2,3,2,1,3,4,3,2,4,3,4,3,3,1,10,1,5,2,6,1,9,2,0,3,0,2,0,5.272999559,2,2
5431,1,0,1,2,1,1,1,1,2,1,3,2,1,2,2,3,1,3,3,2,3,2,3,2,4,4,2,8,1,3,2,1,3,8,1,8,4,4,1,4,5.521460918,3,4
5434,2,1,1,2,2,1,1,2,1,1,2,3,3,2,2,2,1,3,3,2,3,1,4,3,3,4,8,3,3,4,3,1,6,8,1,21,4,4,1,4,5.521460918,3,2
5435,0,0,1,1,1,1,1,1,2,1,3,2,3,2,1,2,1,1,3,2,1,2,1,4,3,3,1,3,1,2,2,4,6,9,2,0,4,4,2,4,5.598421959,3,4
5437,1,0,1,2,2,2,1,1,2,1,3,3,3,1,3,3,1,4,3,3,1,3,2,4,3,3,2,1,1,2,2,1,6,9,2,15,4,4,2,4,5.272999559,2,2
5439,1,0,1,2,2,1,1,1,2,1,3,3,3,1,3,2,1,4,4,3,2,3,1,5,3,4,1,2,1,3,2,4,6,9,1,12,0,7,2,7,4.442651256,1,1
5441,1,0,1,2,1,2,1,2,2,1,3,3,4,2,3,3,1,3,3,3,2,3,4,5,4,4,1,9,2,3,2,1,3,8,2,15,4,7,4,7,5.720311777,4,1
5442,1,0,1,1,1,1,2,1,1,1,3,2,1,2,2,2,2,3,4,3,3,1,3,2,2,2,2,6,1,4,2,5,4,10,1,18,0,7,3,7,5.37815,3,4
5444,1,0,1,1,2,1,1,2,2,2,3,3,4,2,2,4,1,3,3,3,2,2,2,3,3,3,3,8,2,3,1,9,5,9,0,0,4,0,2,0,4.976733742,2,4
5449,2,1,1,1,1,1,1,2,2,1,3,3,3,2,2,3,1,4,4,3,3,4,1,2,3,4,1,3,9,2,2,3,1,8,1,0,4,0,1,0,5.521460918,3,2
5450,1,0,1,2,2,2,1,1,1,1,4,3,2,1,2,2,1,3,4,4,2,1,3,4,2,4,1,3,1,4,4,5,6,9,0,0,5,4,2,4,5.686975356,3,4
5452,2,1,1,2,2,2,1,1,1,1,3,3,4,2,2,2,1,3,3,3,4,2,4,4,4,3,3,1,1,8,2,4,9,10,2,21,4,0,3,0,5.703782475,3,3
5456,1,0,2,1,2,1,1,1,2,1,3,3,2,1,3,3,1,4,3,2,3,4,4,5,3,4,5,10,1,3,2,1,4,9,2,0,3,5,2,5,5.978885765,4,4
5461,2,1,1,2,1,1,1,1,2,2,3,3,5,2,3,2,1,3,4,1,1,1,1,5,3,4,1,8,1,6,1,5,4,10,0,5,0,2,3,2,5.37815,3,3
5466,1,0,1,1,1,1,1,2,2,1,3,4,4,1,3,2,1,5,3,4,2,3,4,3,4,4,1,3,2,9,2,1,4,9,0,0,1,4,2,4,5.978885765,4,4
5467,1,0,0,1,1,1,1,1,2,1,3,3,3,1,3,3,1,3,3,3,2,3,3,3,3,3,2,9,1,6,2,4,3,9,2,0,4,5,2,5,4.976733742,2,1
5469,3,1,0,1,1,2,1,2,1,1,4,3,3,1,1,2,1,3,4,4,4,4,4,4,4,4,6,9,2,1,4,1,7,8,1,30,1,1,1,1,7.244227516,5,3
5477,2,1,1,2,1,1,1,1,2,1,3,3,3,2,3,3,1,3,3,2,3,1,4,4,3,3,2,3,8,2,3,5,4,8,1,0,4,5,1,5,5.703782475,3,2
5478,1,0,1,2,2,1,1,1,1,1,3,3,3,1,3,3,1,4,4,4,3,3,3,4,3,3,1,2,1,4,2,4,1,8,0,0,4,2,1,2,5.857933154,4,3
5481,2,1,1,2,1,1,2,2,1,1,2,3,4,1,2,3,2,3,3,1,2,1,2,4,3,4,3,1,2,1,2,5,1,8,1,0,5,2,1,2,5.272999559,2,1
5483,2,1,1,1,1,2,2,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,2,2,3,3,1,7,1,2,4,5,3,8,1,0,0,7,1,7,4.17438727,1,4
5484,2,1,0,2,2,2,2,1,2,1,3,2,2,1,2,3,1,3,4,3,3,3,2,3,4,3,6,2,1,3,2,4,1,9,2,0,4,5,2,5,5.164785974,2,3
5485,2,1,2,2,2,2,2,1,2,1,3,4,3,2,3,3,1,4,4,3,3,4,4,3,3,3,1,6,1,2,2,5,1,10,0,0,3,2,3,2,4.553876892,1,1
5491,1,0,1,1,1,1,2,2,2,1,3,3,3,1,3,2,1,4,4,3,3,2,3,2,3,3,1,7,3,2,2,6,1,8,0,0,4,7,1,7,6.396929655,5,2
5493,1,0,1,1,1,1,2,2,1,2,2,2,2,2,3,2,1,3,2,3,2,2,2,1,3,3,2,8,2,1,1,3,1,8,1,8,1,5,1,5,6.214608098,4,1
5494,1,0,1,1,1,2,2,1,1,1,3,3,2,2,2,4,1,4,5,2,3,3,3,2,4,4,2,1,1,8,4,1,6,8,1,0,1,0,1,0,5.913503006,4,4
5495,2,1,1,2,1,1,1,1,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,2,6,1,8,3,4,1,9,2,0,4,2,2,2,5.686975356,3,1
5498,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,3,1,3,2,2,2,3,2,2,3,4,1,3,1,2,2,6,1,9,2,0,0,5,2,5,5.37815,3,1
5500,3,1,1,2,2,2,1,2,2,2,3,4,4,1,1,2,1,4,3,4,4,1,4,4,3,5,2,3,6,3,1,1,5,8,1,21,1,7,1,7,5.272999559,2,3
5501,1,0,0,2,1,1,2,1,1,1,3,2,3,2,3,3,1,2,4,3,2,2,2,4,2,3,2,1,1,4,5,2,9,10,1,0,4,4,3,4,4.976733742,2,2
5503,1,0,1,2,1,2,1,1,2,2,3,3,3,1,2,3,1,3,3,4,2,4,2,3,3,3,10,1,1,3,7,3,5,9,2,11,5,4,2,4,5.736572297,4,1
5505,2,1,0,2,1,1,1,1,2,1,3,3,3,2,3,3,1,3,3,3,2,5,4,5,4,4,8,2,1,2,4,4,1,9,2,0,1,4,2,4,5.991464547,4,4
5506,1,0,1,1,1,1,2,1,2,1,3,3,2,1,3,4,1,3,3,3,2,2,1,2,3,3,1,2,1,3,2,3,1,8,1,0,4,7,1,7,5.298317367,2,1
5507,1,0,1,2,2,1,1,1,1,1,4,3,4,2,4,5,1,4,5,3,3,4,3,5,4,4,1,2,1,5,2,3,4,9,2,20,0,0,2,0,4.553876892,1,4
5508,2,1,1,1,2,2,1,1,2,1,3,3,3,2,2,2,1,3,3,3,2,2,3,3,3,3,1,3,1,6,2,9,6,9,2,15,4,6,2,6,5.272999559,2,1
5511,2,1,0,2,1,1,1,1,1,1,4,4,4,1,3,2,1,3,5,4,2,4,3,5,4,4,1,10,1,5,2,1,4,9,2,0,1,0,2,0,6.109247583,4,1
5512,0,0,1,1,2,1,2,1,2,1,3,2,1,1,3,2,1,2,3,3,2,4,1,1,4,4,2,1,1,3,2,3,1,8,1,0,4,3,1,3,5.598421959,3,1
5513,1,0,1,2,1,0,1,2,1,1,3,2,2,1,3,2,1,3,3,2,2,2,4,4,4,4,8,6,2,1,2,4,3,9,2,0,4,4,2,4,5.192956851,2,4
5514,1,0,2,1,1,1,1,1,1,1,4,4,4,1,3,4,1,5,4,4,2,4,3,4,4,5,2,3,1,4,2,3,1,9,2,0,5,4,2,4,5.843544417,4,4
5517,1,0,0,2,1,1,1,1,2,1,3,3,2,2,3,3,1,3,3,2,3,1,3,4,3,3,1,7,1,3,3,3,6,8,1,15,3,0,1,0,6.678342115,5,2
5523,1,0,0,1,1,1,1,1,2,2,2,3,3,1,3,3,2,3,2,2,2,2,2,2,2,3,3,1,1,2,1,3,4,8,0,0,4,4,1,4,5.010635294,2,4
5525,1,0,1,1,1,2,1,2,1,2,3,3,3,2,3,3,1,4,3,3,3,3,3,3,3,3,1,3,2,1,1,1,5,9,2,10,1,4,2,4,5.978885765,4,4
5529,1,0,0,1,1,2,1,1,2,1,2,3,2,2,3,3,1,3,2,3,3,2,2,2,3,3,6,8,1,3,2,1,4,8,1,11,0,4,1,4,5.37815,3,4
5533,2,1,0,2,2,2,1,1,2,1,3,3,3,2,4,3,1,3,3,3,2,4,3,4,4,3,2,1,1,2,2,1,3,9,2,21,4,7,2,7,5.886104031,4,1
5535,2,1,1,1,1,1,2,1,2,1,2,2,2,1,3,2,1,3,2,2,3,2,3,2,3,4,2,8,1,3,4,1,9,8,1,3,4,4,1,4,5.272999559,2,1
5536,1,0,1,2,2,1,1,1,2,1,3,3,2,1,4,3,1,2,4,3,2,3,3,3,3,3,2,3,1,2,3,4,1,9,2,7,1,4,2,4,5.978885765,4,3
5538,2,1,0,2,2,1,1,1,2,1,3,3,3,2,4,4,1,3,3,3,2,4,3,4,3,5,1,3,1,2,2,4,1,9,0,0,5,4,2,4,4.553876892,1,1
5540,2,1,1,1,1,1,1,1,2,2,3,3,4,1,3,3,1,3,3,3,3,1,2,3,3,3,3,1,1,2,1,5,4,8,1,0,4,4,1,4,5.501258211,3,1
5542,1,0,1,1,1,1,1,1,2,1,4,3,4,1,3,3,2,3,4,4,2,3,2,4,3,4,8,2,1,6,2,1,5,9,2,0,3,4,2,4,5.686975356,3,2
5545,1,0,1,2,1,1,1,1,2,1,3,3,2,2,3,3,1,3,3,3,2,3,2,2,3,4,2,1,1,6,2,4,1,9,2,0,5,4,2,4,5.501258211,3,4
5547,1,0,1,1,1,1,1,1,2,1,3,3,3,1,3,3,1,3,3,3,4,1,3,3,3,4,1,9,1,6,4,4,6,8,1,21,1,3,1,3,5.686975356,3,1
5550,2,1,0,1,2,2,1,1,2,1,3,3,3,2,2,3,1,3,3,2,3,3,4,4,3,4,9,1,8,6,4,4,1,9,2,30,4,0,2,0,5.843544417,4,3
5552,1,0,1,2,1,1,2,1,2,1,3,3,2,1,2,2,1,4,4,3,2,4,5,3,4,4,2,9,1,6,2,1,3,9,2,17,1,3,2,3,6.396929655,5,1
5555,2,1,2,1,2,2,2,1,2,1,3,3,2,2,2,3,1,4,3,4,3,1,1,1,4,4,3,2,1,2,2,3,1,10,1,0,1,5,3,5,6.109247583,4,1
5557,1,0,2,2,1,2,2,1,1,1,2,3,3,2,3,3,1,3,3,2,3,2,3,2,2,3,6,2,1,4,2,1,3,8,1,20,4,0,1,0,5.65248918,3,1
5560,3,1,1,1,1,2,1,2,1,1,3,2,1,2,2,1,1,5,4,1,3,2,2,3,3,4,1,3,9,1,2,1,4,8,1,0,1,0,1,0,5.501258211,3,1
5561,1,0,0,2,1,1,1,1,1,1,4,3,4,1,3,1,1,4,4,3,2,2,2,5,4,4,4,2,1,4,2,4,6,9,2,24,1,0,2,0,5.298317367,2,2
5565,1,0,1,2,2,1,1,2,2,1,3,3,2,1,1,1,1,3,3,3,2,3,3,2,3,3,1,8,2,9,3,1,6,9,2,0,3,4,2,4,5.978885765,4,1
5567,1,0,1,1,2,1,1,2,2,1,3,3,3,2,2,2,1,3,4,3,3,1,3,3,2,2,2,7,3,9,2,1,6,9,0,21,4,0,2,0,5.480638923,3,4
5568,1,0,0,1,1,2,2,2,2,1,3,2,2,1,2,1,2,3,3,3,2,1,3,2,3,3,3,1,3,2,4,4,5,8,1,0,5,5,1,5,5.105945474,2,1
5569,2,1,1,1,1,2,2,1,1,1,3,2,1,1,2,3,1,2,3,2,1,2,1,3,2,3,2,1,1,4,2,3,1,9,0,0,4,7,2,7,4.553876892,1,1
5570,1,0,1,2,1,2,2,1,1,1,3,2,2,2,3,3,1,3,3,2,2,3,1,4,3,4,1,3,1,4,2,3,6,8,1,0,4,7,1,7,5.272999559,2,2
5573,2,1,2,1,1,2,2,2,2,1,3,2,3,2,3,3,1,3,3,3,2,2,3,3,4,3,1,7,3,2,3,3,5,9,2,8,4,1,2,1,5.703782475,3,2
5577,1,0,2,1,1,1,2,1,2,2,3,3,3,2,2,2,2,3,4,3,4,1,3,4,2,3,2,9,8,3,7,1,4,8,1,7,1,1,1,1,5.37815,3,1
5579,1,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,3,2,3,2,3,3,4,3,3,3,6,2,1,2,1,2,9,2,0,4,4,2,4,4.787491743,2,4
5582,2,1,0,2,2,2,1,2,2,2,3,3,3,2,3,3,1,3,3,3,3,4,5,2,3,3,3,8,2,3,1,4,3,9,0,19,2,4,2,4,5.686975356,3,4
5583,1,0,1,1,1,1,1,1,2,1,3,3,3,1,3,3,1,3,4,3,3,4,4,5,3,4,1,8,1,2,4,6,9,9,2,0,3,4,2,4,5.843544417,4,3
5584,0,0,1,1,1,1,1,2,2,1,3,3,2,1,3,3,1,3,4,3,2,3,2,4,4,4,2,1,3,2,2,1,4,8,1,0,3,6,1,6,5.686975356,3,4
5585,2,1,0,2,1,1,1,2,1,1,3,3,4,2,3,3,1,2,3,3,3,3,3,4,3,4,2,3,2,1,2,4,6,8,1,0,4,2,1,2,5.393627546,3,1
5588,2,1,0,1,1,2,2,1,1,1,4,3,3,1,3,3,1,4,5,4,4,3,3,3,3,4,2,1,1,4,2,5,3,8,0,0,4,1,1,1,5.703782475,3,1
5590,1,0,1,2,2,1,1,2,2,1,3,3,3,1,3,3,1,4,3,4,3,1,3,3,3,3,1,9,3,6,2,4,6,8,1,0,4,2,1,2,4.905274778,2,3
5596,2,1,1,1,1,1,1,1,2,1,3,3,3,1,2,2,1,3,3,4,3,2,3,4,4,4,1,8,1,6,5,4,7,8,1,0,5,2,1,2,5.272999559,2,1
5599,2,1,0,2,1,1,2,1,2,1,3,3,4,1,2,3,1,4,3,4,2,2,2,3,4,5,1,3,1,9,4,3,6,9,2,0,4,7,2,7,5.634789603,3,1
5600,2,1,1,1,2,1,1,1,2,2,3,3,4,1,3,2,1,3,4,2,3,3,3,4,2,3,3,2,1,2,1,5,6,10,1,0,1,7,3,7,5.843544417,4,3
5602,1,0,2,2,1,1,1,1,1,1,3,4,4,2,3,2,1,4,4,3,2,3,3,5,4,4,8,6,8,1,2,4,5,9,2,0,1,4,2,4,6.388561406,5,1
5609,2,1,1,2,1,1,2,1,1,1,4,3,4,2,2,3,1,2,4,4,3,3,3,4,3,4,6,8,4,8,4,1,6,8,0,21,1,2,1,2,5.501258211,3,3
5610,2,1,1,2,2,2,1,1,1,1,3,3,3,2,3,2,1,2,3,3,2,1,3,4,2,3,1,6,1,8,3,1,6,8,1,0,5,0,1,0,4.553876892,1,1
5611,1,0,1,1,1,2,1,2,1,2,3,3,4,2,2,2,1,3,2,3,3,3,3,4,3,3,1,3,2,1,1,4,1,8,1,0,1,2,1,2,5.480638923,3,1
5613,1,0,2,1,1,1,2,1,1,1,3,3,3,1,3,3,1,4,3,3,2,2,3,4,3,4,2,1,1,8,4,9,5,8,1,28,2,6,1,6,5.686975356,3,1
5614,1,0,1,2,1,1,1,1,2,1,3,3,2,1,4,3,1,3,4,3,3,2,3,5,3,4,1,2,1,3,2,1,4,8,1,0,3,2,1,2,5.978885765,4,1
5615,2,1,1,2,1,1,1,2,2,1,3,3,2,1,2,3,1,3,3,3,3,1,3,3,4,4,1,8,2,3,2,1,4,8,1,0,3,2,1,2,5.501258211,3,2
5618,2,1,0,1,1,1,2,1,1,1,4,4,4,1,3,3,1,3,4,4,4,3,3,5,4,4,2,6,1,4,2,1,6,8,1,0,1,5,1,5,5.978885765,4,1
5619,1,0,1,2,2,2,1,1,1,1,3,3,3,1,2,2,1,3,4,4,3,2,1,4,4,4,2,5,1,4,2,4,7,8,1,28,3,1,1,1,5.272999559,2,4
5620,1,0,1,2,2,1,2,1,2,1,3,3,2,1,4,4,1,3,3,3,2,4,4,1,4,5,2,8,1,3,2,3,1,9,2,10,0,0,2,0,5.37815,3,1
5621,1,0,1,1,1,1,1,1,2,1,2,2,2,2,3,3,1,3,3,3,3,1,3,1,3,3,3,1,1,2,4,4,6,8,1,0,2,1,1,1,5.272999559,2,3
5624,2,1,1,2,1,1,1,1,1,1,3,3,4,2,2,1,1,3,2,3,1,2,2,3,3,2,2,9,1,4,2,4,6,9,0,0,2,4,2,4,5.347107531,3,1
5626,1,0,1,1,1,1,2,1,1,1,3,3,3,1,3,3,1,3,3,2,3,2,2,3,3,3,2,1,1,4,2,6,9,8,1,28,1,7,1,7,5.978885765,4,2
5627,2,1,2,2,2,1,2,1,1,1,2,2,3,1,3,3,2,3,2,3,3,3,3,2,3,3,2,6,1,5,2,1,3,9,1,9,4,0,2,0,5.501258211,3,2
